phase,type,parent,id,player,amount,private,source,percentage,company,share_price,sequence,location,tile,rotation,direction,train,route,per_share,old_train,new_train,result,player1_cash,player1_privates,player1_value,player1_shares,player1_priority_deal,player2_cash,player2_privates,player2_value,player2_shares,player2_priority_deal,player3_cash,player3_privates,player3_value,player3_shares,player3_priority_deal,player4_cash,player4_privates,player4_value,player4_shares,player4_priority_deal,B&M_cash,B&M_privates,B&M_trains,B&M_ipo,B&M_market,B&M_president,B&M_share_price,B&O_cash,B&O_privates,B&O_trains,B&O_ipo,B&O_market,B&O_president,B&O_share_price,C&O_cash,C&O_privates,C&O_trains,C&O_ipo,C&O_market,C&O_president,C&O_share_price,CPR_cash,CPR_privates,CPR_trains,CPR_ipo,CPR_market,CPR_president,CPR_share_price,ERIE_cash,ERIE_privates,ERIE_trains,ERIE_ipo,ERIE_market,ERIE_president,ERIE_share_price,NYC_cash,NYC_privates,NYC_trains,NYC_ipo,NYC_market,NYC_president,NYC_share_price,NYNH_cash,NYNH_privates,NYNH_trains,NYNH_ipo,NYNH_market,NYNH_president,NYNH_share_price,PRR_cash,PRR_privates,PRR_trains,PRR_ipo,PRR_market,PRR_president,PRR_share_price
D,OperatesCompany,Event,1158,player3,,,,,NYNH,,OR 8.1,,,,,,,,,,,1289.0,{},4383.0,"{'B&M': 6, 'B&O': 6, 'C&O': 1, 'CPR': 0, 'ERIE': 4, 'NYC': 1, 'NYNH': 0, 'PRR': 1}",False,1861.0,{},3341.0,"{'B&M': 3, 'B&O': 0, 'C&O': 6, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 2, 'PRR': 1}",False,1178.0,{},3684.0,"{'B&M': 1, 'B&O': 2, 'C&O': 1, 'CPR': 6, 'ERIE': 0, 'NYC': 2, 'NYNH': 6, 'PRR': 8}",False,556.0,{},1856.0,"{'B&M': 0, 'B&O': 2, 'C&O': 0, 'CPR': 0, 'ERIE': 0, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",True,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player1,76.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 1, 'D': 0}",0,0,player1,350.0,80.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player2,70.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",3,1,player3,90.0,2.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",0,0,player2,82.0,56.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player4,100.0,32.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player3,100.0,380.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player3,40.0
D,LayTile,Action,1159,,0.0,,,,NYNH,,OR 8.1,B18,41.0,0.0,,,,,,,,1289.0,{},4383.0,"{'B&M': 6, 'B&O': 6, 'C&O': 1, 'CPR': 0, 'ERIE': 4, 'NYC': 1, 'NYNH': 0, 'PRR': 1}",False,1861.0,{},3341.0,"{'B&M': 3, 'B&O': 0, 'C&O': 6, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 2, 'PRR': 1}",False,1178.0,{},3684.0,"{'B&M': 1, 'B&O': 2, 'C&O': 1, 'CPR': 6, 'ERIE': 0, 'NYC': 2, 'NYNH': 6, 'PRR': 8}",False,556.0,{},1856.0,"{'B&M': 0, 'B&O': 2, 'C&O': 0, 'CPR': 0, 'ERIE': 0, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",True,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player1,76.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 1, 'D': 0}",0,0,player1,350.0,80.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player2,70.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",3,1,player3,90.0,2.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",0,0,player2,82.0,56.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player4,100.0,32.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player3,100.0,380.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player3,40.0
D,Skip,Action,1160,,,,,,NYNH,,OR 8.1,,,,,,,,,,,1289.0,{},4383.0,"{'B&M': 6, 'B&O': 6, 'C&O': 1, 'CPR': 0, 'ERIE': 4, 'NYC': 1, 'NYNH': 0, 'PRR': 1}",False,1861.0,{},3341.0,"{'B&M': 3, 'B&O': 0, 'C&O': 6, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 2, 'PRR': 1}",False,1178.0,{},3684.0,"{'B&M': 1, 'B&O': 2, 'C&O': 1, 'CPR': 6, 'ERIE': 0, 'NYC': 2, 'NYNH': 6, 'PRR': 8}",False,556.0,{},1856.0,"{'B&M': 0, 'B&O': 2, 'C&O': 0, 'CPR': 0, 'ERIE': 0, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",True,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player1,76.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 1, 'D': 0}",0,0,player1,350.0,80.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player2,70.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",3,1,player3,90.0,2.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",0,0,player2,82.0,56.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player4,100.0,32.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player3,100.0,380.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player3,40.0
D,RunTrain,Action,1161,,230.0,,,,NYNH,,OR 8.1,,,,,5,E23-E19-F20-G19-F16,,,,,1289.0,{},4383.0,"{'B&M': 6, 'B&O': 6, 'C&O': 1, 'CPR': 0, 'ERIE': 4, 'NYC': 1, 'NYNH': 0, 'PRR': 1}",False,1861.0,{},3341.0,"{'B&M': 3, 'B&O': 0, 'C&O': 6, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 2, 'PRR': 1}",False,1178.0,{},3684.0,"{'B&M': 1, 'B&O': 2, 'C&O': 1, 'CPR': 6, 'ERIE': 0, 'NYC': 2, 'NYNH': 6, 'PRR': 8}",False,556.0,{},1856.0,"{'B&M': 0, 'B&O': 2, 'C&O': 0, 'CPR': 0, 'ERIE': 0, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",True,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player1,76.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 1, 'D': 0}",0,0,player1,350.0,80.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player2,70.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",3,1,player3,90.0,2.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",0,0,player2,82.0,56.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player4,100.0,32.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player3,100.0,380.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player3,40.0
D,PayOut,Action,1162,,230.0,,,,NYNH,,OR 8.1,,,,,,,23.0,,,,1289.0,{},4383.0,"{'B&M': 6, 'B&O': 6, 'C&O': 1, 'CPR': 0, 'ERIE': 4, 'NYC': 1, 'NYNH': 0, 'PRR': 1}",False,1907.0,{},3387.0,"{'B&M': 3, 'B&O': 0, 'C&O': 6, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 2, 'PRR': 1}",False,1316.0,{},3822.0,"{'B&M': 1, 'B&O': 2, 'C&O': 1, 'CPR': 6, 'ERIE': 0, 'NYC': 2, 'NYNH': 6, 'PRR': 8}",False,556.0,{},1856.0,"{'B&M': 0, 'B&O': 2, 'C&O': 0, 'CPR': 0, 'ERIE': 0, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",True,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player1,76.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 1, 'D': 0}",0,0,player1,350.0,80.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player2,70.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",3,1,player3,90.0,2.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",0,0,player2,82.0,56.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player4,100.0,78.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player3,100.0,380.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player3,40.0
D,SharePriceMoves,Event,1163,,,,,,NYNH,110.0,OR 8.1,,,,up,,,,,,,1289.0,{},4383.0,"{'B&M': 6, 'B&O': 6, 'C&O': 1, 'CPR': 0, 'ERIE': 4, 'NYC': 1, 'NYNH': 0, 'PRR': 1}",False,1907.0,{},3407.0,"{'B&M': 3, 'B&O': 0, 'C&O': 6, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 2, 'PRR': 1}",False,1316.0,{},3882.0,"{'B&M': 1, 'B&O': 2, 'C&O': 1, 'CPR': 6, 'ERIE': 0, 'NYC': 2, 'NYNH': 6, 'PRR': 8}",False,556.0,{},1856.0,"{'B&M': 0, 'B&O': 2, 'C&O': 0, 'CPR': 0, 'ERIE': 0, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",True,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player1,76.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 1, 'D': 0}",0,0,player1,350.0,80.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player2,70.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",3,1,player3,90.0,2.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",0,0,player2,82.0,56.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player4,100.0,78.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player3,110.0,380.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player3,40.0
D,Pass,Action,1164,,,,,,NYNH,,OR 8.1,,,,,,,,,,,1289.0,{},4383.0,"{'B&M': 6, 'B&O': 6, 'C&O': 1, 'CPR': 0, 'ERIE': 4, 'NYC': 1, 'NYNH': 0, 'PRR': 1}",False,1907.0,{},3407.0,"{'B&M': 3, 'B&O': 0, 'C&O': 6, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 2, 'PRR': 1}",False,1316.0,{},3882.0,"{'B&M': 1, 'B&O': 2, 'C&O': 1, 'CPR': 6, 'ERIE': 0, 'NYC': 2, 'NYNH': 6, 'PRR': 8}",False,556.0,{},1856.0,"{'B&M': 0, 'B&O': 2, 'C&O': 0, 'CPR': 0, 'ERIE': 0, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",True,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player1,76.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 1, 'D': 0}",0,0,player1,350.0,80.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player2,70.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",3,1,player3,90.0,2.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",0,0,player2,82.0,56.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player4,100.0,78.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player3,110.0,380.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player3,40.0
D,Skip,Action,1165,,,,,,NYNH,,OR 8.1,,,,,,,,,,,1289.0,{},4383.0,"{'B&M': 6, 'B&O': 6, 'C&O': 1, 'CPR': 0, 'ERIE': 4, 'NYC': 1, 'NYNH': 0, 'PRR': 1}",False,1907.0,{},3407.0,"{'B&M': 3, 'B&O': 0, 'C&O': 6, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 2, 'PRR': 1}",False,1316.0,{},3882.0,"{'B&M': 1, 'B&O': 2, 'C&O': 1, 'CPR': 6, 'ERIE': 0, 'NYC': 2, 'NYNH': 6, 'PRR': 8}",False,556.0,{},1856.0,"{'B&M': 0, 'B&O': 2, 'C&O': 0, 'CPR': 0, 'ERIE': 0, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",True,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player1,76.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 1, 'D': 0}",0,0,player1,350.0,80.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player2,70.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",3,1,player3,90.0,2.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",0,0,player2,82.0,56.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player4,100.0,78.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player3,110.0,380.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player3,40.0
D,OperatesCompany,Event,1166,player4,,,,,NYC,,OR 8.1,,,,,,,,,,,1289.0,{},4383.0,"{'B&M': 6, 'B&O': 6, 'C&O': 1, 'CPR': 0, 'ERIE': 4, 'NYC': 1, 'NYNH': 0, 'PRR': 1}",False,1907.0,{},3407.0,"{'B&M': 3, 'B&O': 0, 'C&O': 6, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 2, 'PRR': 1}",False,1316.0,{},3882.0,"{'B&M': 1, 'B&O': 2, 'C&O': 1, 'CPR': 6, 'ERIE': 0, 'NYC': 2, 'NYNH': 6, 'PRR': 8}",False,556.0,{},1856.0,"{'B&M': 0, 'B&O': 2, 'C&O': 0, 'CPR': 0, 'ERIE': 0, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",True,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player1,76.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 1, 'D': 0}",0,0,player1,350.0,80.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player2,70.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",3,1,player3,90.0,2.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",0,0,player2,82.0,56.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player4,100.0,78.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player3,110.0,380.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player3,40.0
D,Pass,Action,1167,,,,,,NYC,,OR 8.1,,,,,,,,,,,1289.0,{},4383.0,"{'B&M': 6, 'B&O': 6, 'C&O': 1, 'CPR': 0, 'ERIE': 4, 'NYC': 1, 'NYNH': 0, 'PRR': 1}",False,1907.0,{},3407.0,"{'B&M': 3, 'B&O': 0, 'C&O': 6, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 2, 'PRR': 1}",False,1316.0,{},3882.0,"{'B&M': 1, 'B&O': 2, 'C&O': 1, 'CPR': 6, 'ERIE': 0, 'NYC': 2, 'NYNH': 6, 'PRR': 8}",False,556.0,{},1856.0,"{'B&M': 0, 'B&O': 2, 'C&O': 0, 'CPR': 0, 'ERIE': 0, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",True,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player1,76.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 1, 'D': 0}",0,0,player1,350.0,80.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player2,70.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",3,1,player3,90.0,2.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",0,0,player2,82.0,56.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player4,100.0,78.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player3,110.0,380.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player3,40.0
D,Skip,Action,1168,,,,,,NYC,,OR 8.1,,,,,,,,,,,1289.0,{},4383.0,"{'B&M': 6, 'B&O': 6, 'C&O': 1, 'CPR': 0, 'ERIE': 4, 'NYC': 1, 'NYNH': 0, 'PRR': 1}",False,1907.0,{},3407.0,"{'B&M': 3, 'B&O': 0, 'C&O': 6, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 2, 'PRR': 1}",False,1316.0,{},3882.0,"{'B&M': 1, 'B&O': 2, 'C&O': 1, 'CPR': 6, 'ERIE': 0, 'NYC': 2, 'NYNH': 6, 'PRR': 8}",False,556.0,{},1856.0,"{'B&M': 0, 'B&O': 2, 'C&O': 0, 'CPR': 0, 'ERIE': 0, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",True,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player1,76.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 1, 'D': 0}",0,0,player1,350.0,80.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player2,70.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",3,1,player3,90.0,2.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",0,0,player2,82.0,56.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player4,100.0,78.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player3,110.0,380.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player3,40.0
D,RunTrain,Action,1169,,280.0,,,,NYC,,OR 8.1,,,,,D,E23-F24-F22-F20-E19-F20-G19-F16,,,,,1289.0,{},4383.0,"{'B&M': 6, 'B&O': 6, 'C&O': 1, 'CPR': 0, 'ERIE': 4, 'NYC': 1, 'NYNH': 0, 'PRR': 1}",False,1907.0,{},3407.0,"{'B&M': 3, 'B&O': 0, 'C&O': 6, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 2, 'PRR': 1}",False,1316.0,{},3882.0,"{'B&M': 1, 'B&O': 2, 'C&O': 1, 'CPR': 6, 'ERIE': 0, 'NYC': 2, 'NYNH': 6, 'PRR': 8}",False,556.0,{},1856.0,"{'B&M': 0, 'B&O': 2, 'C&O': 0, 'CPR': 0, 'ERIE': 0, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",True,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player1,76.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 1, 'D': 0}",0,0,player1,350.0,80.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player2,70.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",3,1,player3,90.0,2.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",0,0,player2,82.0,56.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player4,100.0,78.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player3,110.0,380.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player3,40.0
D,PayOut,Action,1170,,280.0,,,,NYC,,OR 8.1,,,,,,,28.0,,,,1317.0,{},4411.0,"{'B&M': 6, 'B&O': 6, 'C&O': 1, 'CPR': 0, 'ERIE': 4, 'NYC': 1, 'NYNH': 0, 'PRR': 1}",False,1935.0,{},3435.0,"{'B&M': 3, 'B&O': 0, 'C&O': 6, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 2, 'PRR': 1}",False,1372.0,{},3938.0,"{'B&M': 1, 'B&O': 2, 'C&O': 1, 'CPR': 6, 'ERIE': 0, 'NYC': 2, 'NYNH': 6, 'PRR': 8}",False,724.0,{},2024.0,"{'B&M': 0, 'B&O': 2, 'C&O': 0, 'CPR': 0, 'ERIE': 0, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",True,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player1,76.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 1, 'D': 0}",0,0,player1,350.0,80.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player2,70.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",3,1,player3,90.0,2.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",0,0,player2,82.0,56.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player4,100.0,78.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player3,110.0,380.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player3,40.0
D,SharePriceMoves,Event,1171,,,,,,NYC,110.0,OR 8.1,,,,right,,,,,,,1317.0,{},4421.0,"{'B&M': 6, 'B&O': 6, 'C&O': 1, 'CPR': 0, 'ERIE': 4, 'NYC': 1, 'NYNH': 0, 'PRR': 1}",False,1935.0,{},3445.0,"{'B&M': 3, 'B&O': 0, 'C&O': 6, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 2, 'PRR': 1}",False,1372.0,{},3958.0,"{'B&M': 1, 'B&O': 2, 'C&O': 1, 'CPR': 6, 'ERIE': 0, 'NYC': 2, 'NYNH': 6, 'PRR': 8}",False,724.0,{},2084.0,"{'B&M': 0, 'B&O': 2, 'C&O': 0, 'CPR': 0, 'ERIE': 0, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",True,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player1,76.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 1, 'D': 0}",0,0,player1,350.0,80.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player2,70.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",3,1,player3,90.0,2.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",0,0,player2,82.0,56.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player4,110.0,78.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player3,110.0,380.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player3,40.0
D,Pass,Action,1172,,,,,,NYC,,OR 8.1,,,,,,,,,,,1317.0,{},4421.0,"{'B&M': 6, 'B&O': 6, 'C&O': 1, 'CPR': 0, 'ERIE': 4, 'NYC': 1, 'NYNH': 0, 'PRR': 1}",False,1935.0,{},3445.0,"{'B&M': 3, 'B&O': 0, 'C&O': 6, 'CPR': 0, 'ERIE': 6, 'NYC': 1, 'NYNH': 2, 'PRR': 1}",False,1372.0,{},3958.0,"{'B&M': 1, 'B&O': 2, 'C&O': 1, 'CPR': 6, 'ERIE': 0, 'NYC': 2, 'NYNH': 6, 'PRR': 8}",False,724.0,{},2084.0,"{'B&M': 0, 'B&O': 2, 'C&O': 0, 'CPR': 0, 'ERIE': 0, 'NYC': 6, 'NYNH': 0, 'PRR': 0}",True,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player1,76.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 1, 'D': 0}",0,0,player1,350.0,80.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player2,70.0,0.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",3,1,player3,90.0,2.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 1, 'D': 0}",0,0,player2,82.0,56.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player4,110.0,78.0,{},"{'2': 0, '3': 0, '4': 0, '5': 1, '6': 0, 'D': 0}",0,2,player3,110.0,380.0,{},"{'2': 0, '3': 0, '4': 0, '5': 0, '6': 0, 'D': 1}",0,0,player3,40.0
